Date,Name,Volume,PostDate,PostVol,Change
2020-07-24,IOTA,17449910.7799,2020-07-25,16421658.1362,5.8926
2020-07-24,Litecoin,1620747746.2616,2020-07-25,2433671617.8285,50.1573
2020-07-24,Monero,73201966.3241,2020-07-25,60151560.2431,17.8279
2020-07-24,NEM,15496691.2224,2020-07-25,8755425.6285,43.5013
2020-07-24,Solana,1991763.3086,2020-07-25,9978279.4375,400.9772
2020-07-24,Stellar,221044089.3539,2020-07-25,237008046.5007,7.2221
2020-07-24,Tether,22338273100.5485,2020-07-25,25077707686.6001,12.2634
2020-07-24,TRON,387143586.2545,2020-07-25,425724567.4458,9.9655
2020-07-24,USD Coin,273580676.0957,2020-07-25,280171825.5431,2.4092
2020-07-24,Wrapped Bitcoin,520216.3783,2020-07-25,831978.2205,59.9293
2020-07-24,XRP,1294356195.1037,2020-07-25,1225769665.7405,5.2989
2020-07-27,Binance Coin,325386898.9832,2020-07-28,284409543.8764,12.5934
2020-07-27,Bitcoin,35359749590.1205,2020-07-28,28766551141.779,18.6461
2020-07-27,Cardano,745732008.0612,2020-07-28,638080213.5075,14.4357
2020-07-27,Chainlink,921616284.7586,2020-07-28,592707770.7625,35.6882
2020-07-27,Cosmos,179412714.767,2020-07-28,120724603.1238,32.7112
2020-07-27,Crypto.com Coin,108386634.1242,2020-07-28,112981282.2436,4.2391
2020-07-27,Dogecoin,83138807.514,2020-07-28,63084929.5986,24.121
2020-07-27,EOS,2596598127.0913,2020-07-28,2516881095.9223,3.0701
2020-07-27,Ethereum,15644257058.4918,2020-07-28,12357108064.5674,21.0119
2020-07-27,IOTA,26968286.0288,2020-07-28,23879021.384,11.4552
2020-07-27,Litecoin,3397559596.414,2020-07-28,3293197775.3124,3.0717
2020-07-27,Monero,119661659.8126,2020-07-28,133640095.8872,11.6816
2020-07-27,NEM,15193860.6354,2020-07-28,12550211.1679,17.3995
2020-07-27,Solana,32838354.7074,2020-07-28,9692632.166,70.4838
2020-07-27,Stellar,347516202.3356,2020-07-28,298863221.8234,14.0002
2020-07-27,Tether,44309144839.0079,2020-07-28,37054214113.67,16.3734
2020-07-27,TRON,570027397.5376,2020-07-28,548888123.6804,3.7085
2020-07-27,USD Coin,470335313.913,2020-07-28,377869121.4504,19.6596
2020-07-27,Wrapped Bitcoin,938363.5167,2020-07-28,748679.6599,20.2143
2020-07-27,XRP,1762737985.0177,2020-07-28,1754695828.2712,0.4562
2020-07-28,Binance Coin,284409543.8764,2020-07-29,204440431.6713,28.1176
2020-07-28,Bitcoin,28766551141.779,2020-07-29,24617249714.5052,14.424
2020-07-28,Cardano,638080213.5075,2020-07-29,451915306.6329,29.1758
2020-07-28,Chainlink,592707770.7625,2020-07-29,577077883.9907,2.637
2020-07-28,Cosmos,120724603.1238,2020-07-29,107518753.8725,10.9388
2020-07-28,Crypto.com Coin,112981282.2436,2020-07-29,114354886.8648,1.2158
2020-07-28,Dogecoin,63084929.5986,2020-07-29,55817190.9542,11.5206
2020-07-28,EOS,2516881095.9223,2020-07-29,2339032886.4272,7.0662
2020-07-28,Ethereum,12357108064.5674,2020-07-29,10878845706.0157,11.9629
2020-07-28,IOTA,23879021.384,2020-07-29,21997987.6139,7.8773
2020-07-28,Litecoin,3293197775.3124,2020-07-29,2572759911.1494,21.8765
2020-07-28,Monero,133640095.8872,2020-07-29,93331669.8359,30.1619
2020-07-28,NEM,12550211.1679,2020-07-29,11686078.2647,6.8854
2020-07-28,Solana,9692632.166,2020-07-29,10348944.5268,6.7713
2020-07-28,Stellar,298863221.8234,2020-07-29,241946097.7704,19.0445
2020-07-28,Tether,37054214113.67,2020-07-29,31945080196.3025,13.7883
2020-07-28,TRON,548888123.6804,2020-07-29,561417583.9994,2.2827
2020-07-28,USD Coin,377869121.4504,2020-07-29,344833565.0779,8.7426
2020-07-28,Wrapped Bitcoin,748679.6599,2020-07-29,1069483.3012,42.8493
2020-07-28,XRP,1754695828.2712,2020-07-29,2022835116.307,15.2812
2020-07-29,Binance Coin,204440431.6713,2020-07-30,200436410.1988,1.9585
2020-07-29,Bitcoin,24617249714.5052,2020-07-30,22857247900.667,7.1495
2020-07-29,Cardano,451915306.6329,2020-07-30,257573326.891,43.0041
2020-07-29,Chainlink,577077883.9907,2020-07-30,605829267.7564,4.9822
2020-07-29,Cosmos,107518753.8725,2020-07-30,89185103.7124,17.0516
2020-07-29,Crypto.com Coin,114354886.8648,2020-07-30,101498428.4022,11.2426
2020-07-29,Dogecoin,55817190.9542,2020-07-30,53506822.166,4.1392
2020-07-29,EOS,2339032886.4272,2020-07-30,1995862816.3818,14.6715
2020-07-29,Ethereum,10878845706.0157,2020-07-30,11827689045.337,8.7219
2020-07-29,IOTA,21997987.6139,2020-07-30,35256664.9587,60.2722
2020-07-29,Litecoin,2572759911.1494,2020-07-30,3015740897.7776,17.2181
2020-07-29,Monero,93331669.8359,2020-07-30,72088890.399,22.7605
2020-07-29,NEM,11686078.2647,2020-07-30,9328047.7372,20.1781
2020-07-29,Solana,10348944.5268,2020-07-30,5222980.0764,49.5313
2020-07-29,Stellar,241946097.7704,2020-07-30,180339488.4271,25.4629
2020-07-29,Tether,31945080196.3025,2020-07-30,30145197611.9213,5.6343
2020-07-29,TRON,561417583.9994,2020-07-30,465222604.0697,17.1343
2020-07-29,USD Coin,344833565.0779,2020-07-30,332715299.9231,3.5142
2020-07-29,Wrapped Bitcoin,1069483.3012,2020-07-30,2066316.6913,93.207
2020-07-29,XRP,2022835116.307,2020-07-30,1650758400.1486,18.3938
2020-07-30,Binance Coin,200436410.1988,2020-07-31,229781079.9403,14.6404
2020-07-30,Bitcoin,22857247900.667,2020-07-31,23160469766.3921,1.3266
2020-07-30,Cardano,257573326.891,2020-07-31,230659122.191,10.4491
2020-07-30,Chainlink,605829267.7564,2020-07-31,674556974.0892,11.3444
2020-07-30,Cosmos,89185103.7124,2020-07-31,98156636.4813,10.0595
2020-07-30,Crypto.com Coin,101498428.4022,2020-07-31,108949915.8126,7.3415
2020-07-30,Dogecoin,53506822.166,2020-07-31,54497306.354,1.8511
2020-07-30,EOS,1995862816.3818,2020-07-31,1924546686.415,3.5732
2020-07-30,Ethereum,11827689045.337,2020-07-31,12030600491.5271,1.7156
2020-07-30,IOTA,35256664.9587,2020-07-31,20238033.5811,42.598
2020-07-30,Litecoin,3015740897.7776,2020-07-31,2461431453.7637,18.3805
2020-07-30,Monero,72088890.399,2020-07-31,77343249.5281,7.2887
2020-07-30,NEM,9328047.7372,2020-07-31,10657157.7975,14.2485
2020-07-30,Solana,5222980.0764,2020-07-31,4822046.2669,7.6763
2020-07-30,Stellar,180339488.4271,2020-07-31,176835285.6709,1.9431
2020-07-30,Tether,30145197611.9213,2020-07-31,31216575236.9182,3.5541
2020-07-30,TRON,465222604.0697,2020-07-31,472882523.1526,1.6465
2020-07-30,USD Coin,332715299.9231,2020-07-31,352387843.5965,5.9127
2020-07-30,Wrapped Bitcoin,2066316.6913,2020-07-31,519024.44,74.8817
2020-07-30,XRP,1650758400.1486,2020-07-31,1854522560.134,12.3437
2020-08-03,Binance Coin,265708948.7227,2020-08-04,241931958.2197,8.9485
2020-08-03,Bitcoin,20271713443.2596,2020-08-04,21250197042.2032,4.8268
2020-08-03,Cardano,248378861.8171,2020-08-04,376096013.235,51.4203
2020-08-03,Chainlink,944680773.366,2020-08-04,1400412713.8328,48.2419
2020-08-03,Cosmos,144959925.3858,2020-08-04,112162333.9585,22.6253
2020-08-03,Crypto.com Coin,95930019.5104,2020-08-04,94475173.93,1.5166
2020-08-03,Dogecoin,66931509.8879,2020-08-04,74386428.1597,11.1381
2020-08-03,EOS,1957244385.4706,2020-08-04,1917603812.6448,2.0253
2020-08-03,Ethereum,12834648062.1108,2020-08-04,14086704220.9606,9.7553
2020-08-03,IOTA,20208659.1202,2020-08-04,18300284.8094,9.4433
2020-08-03,Litecoin,2250487587.306,2020-08-04,2088598737.5736,7.1935
2020-08-03,Monero,98801252.3122,2020-08-04,85392513.1387,13.5714
2020-08-03,NEM,15377251.3289,2020-08-04,13080960.0881,14.933
2020-08-03,Solana,5836036.435,2020-08-04,5495664.9985,5.8322
2020-08-03,Stellar,307978252.37,2020-08-04,322228935.5802,4.6272
2020-08-03,Tether,29956228167.3163,2020-08-04,32423781475.2769,8.2372
2020-08-03,TRON,530532808.2088,2020-08-04,535229652.4456,0.8853
2020-08-03,USD Coin,370719445.6488,2020-08-04,344445344.3464,7.0873
2020-08-03,Wrapped Bitcoin,687922.6255,2020-08-04,1409390.1219,104.8763
2020-08-03,XRP,3340814994.369,2020-08-04,2746437658.8505,17.7914
2020-08-05,Binance Coin,344072749.3416,2020-08-06,246554660.784,28.3423
2020-08-05,Bitcoin,24411254471.1224,2020-08-06,23400740340.1344,4.1395
2020-08-05,Cardano,274829818.8141,2020-08-06,278613533.1871,1.3767
2020-08-05,Chainlink,961098081.2812,2020-08-06,930966730.7921,3.1351
2020-08-05,Cosmos,127763370.2255,2020-08-06,128558907.4079,0.6227
2020-08-05,Crypto.com Coin,84612526.5892,2020-08-06,79028082.6765,6.6
2020-08-05,Dogecoin,66465689.9903,2020-08-06,62944678.198,5.2975
2020-08-05,EOS,1776068899.6667,2020-08-06,2103644594.507,18.4439
2020-08-05,Ethereum,12875466638.4325,2020-08-06,11304626458.1089,12.2003
2020-08-05,IOTA,15996752.8617,2020-08-06,24154818.2563,50.9983
2020-08-05,Litecoin,2144590018.9717,2020-08-06,2241049268.5137,4.4978
2020-08-05,Monero,80729377.3153,2020-08-06,116231183.9634,43.9763
2020-08-05,NEM,11487756.6922,2020-08-06,24086094.2088,109.6675
2020-08-05,Solana,5405764.4028,2020-08-06,11143557.0708,106.1421
2020-08-05,Stellar,236900060.3931,2020-08-06,217021091.4194,8.3913
2020-08-05,Tether,33191883907.2249,2020-08-06,32564418807.7665,1.8904
2020-08-05,TRON,472602438.4466,2020-08-06,450623907.0079,4.6505
2020-08-05,USD Coin,351757027.858,2020-08-06,338670829.2687,3.7202
2020-08-05,Wrapped Bitcoin,776947.096,2020-08-06,1548895.4807,99.3566
2020-08-05,XRP,2048410252.3963,2020-08-06,1946386689.0759,4.9806
2020-08-06,Binance Coin,246554660.784,2020-08-07,326409994.0207,32.3885
2020-08-06,Bitcoin,23400740340.1344,2020-08-07,23132312867.154,1.1471
2020-08-06,Cardano,278613533.1871,2020-08-07,620550177.5601,122.7279
2020-08-06,Chainlink,930966730.7921,2020-08-07,1084341899.6961,16.4748
2020-08-06,Cosmos,128558907.4079,2020-08-07,122545387.5139,4.6776
2020-08-06,Crypto.com Coin,79028082.6765,2020-08-07,90420637.9562,14.4158
2020-08-06,Dogecoin,62944678.198,2020-08-07,68990008.7513,9.6042
2020-08-06,EOS,2103644594.507,2020-08-07,2948024704.6754,40.1389
2020-08-06,Ethereum,11304626458.1089,2020-08-07,12751687083.9109,12.8006
2020-08-06,IOTA,24154818.2563,2020-08-07,26070061.7417,7.929
2020-08-06,Litecoin,2241049268.5137,2020-08-07,2756992175.1666,23.0224
2020-08-06,Monero,116231183.9634,2020-08-07,216791739.0753,86.5177
2020-08-06,NEM,24086094.2088,2020-08-07,60524498.5892,151.284
2020-08-06,Solana,11143557.0708,2020-08-07,8068101.9017,27.5985
2020-08-06,Stellar,217021091.4194,2020-08-07,425365420.2359,96.0019
2020-08-06,Tether,32564418807.7665,2020-08-07,35097319458.9976,7.7781
2020-08-06,TRON,450623907.0079,2020-08-07,800831329.0637,77.7161
2020-08-06,USD Coin,338670829.2687,2020-08-07,362226388.5698,6.9553
2020-08-06,Wrapped Bitcoin,1548895.4807,2020-08-07,699745.7643,54.8229
2020-08-06,XRP,1946386689.0759,2020-08-07,4278382957.3799,119.8116
2020-08-07,Binance Coin,326409994.0207,2020-08-08,236392684.8792,27.578
2020-08-07,Bitcoin,23132312867.154,2020-08-08,17572057837.4054,24.0367
2020-08-07,Cardano,620550177.5601,2020-08-08,325527430.5693,47.5421
2020-08-07,Chainlink,1084341899.6961,2020-08-08,2483258216.522,129.0106
2020-08-07,Cosmos,122545387.5139,2020-08-08,119089971.4693,2.8197
2020-08-07,Crypto.com Coin,90420637.9562,2020-08-08,89918255.1539,0.5556
2020-08-07,Dogecoin,68990008.7513,2020-08-08,62509900.2386,9.3928
2020-08-07,EOS,2948024704.6754,2020-08-08,1658324421.7294,43.7479
2020-08-07,Ethereum,12751687083.9109,2020-08-08,9342060531.0245,26.7386
2020-08-07,IOTA,26070061.7417,2020-08-08,22484745.3607,13.7526
2020-08-07,Litecoin,2756992175.1666,2020-08-08,1726820322.7546,37.3658
2020-08-07,Monero,216791739.0753,2020-08-08,67833222.4147,68.7104
2020-08-07,NEM,60524498.5892,2020-08-08,12195513.8799,79.8503
2020-08-07,Solana,8068101.9017,2020-08-08,10919229.1806,35.3383
2020-08-07,Stellar,425365420.2359,2020-08-08,179081363.4692,57.8994
2020-08-07,Tether,35097319458.9976,2020-08-08,25836510740.2593,26.3861
2020-08-07,TRON,800831329.0637,2020-08-08,396763867.247,50.456
2020-08-07,USD Coin,362226388.5698,2020-08-08,334134858.1877,7.7552
2020-08-07,Wrapped Bitcoin,699745.7643,2020-08-08,712571.9916,1.833
2020-08-07,XRP,4278382957.3799,2020-08-08,1355768291.2855,68.3112
2020-08-10,Binance Coin,239664308.3788,2020-08-11,310846749.4199,29.7009
2020-08-10,Bitcoin,26114112569.4156,2020-08-11,27039782639.9113,3.5447
2020-08-10,Cardano,311836534.6344,2020-08-11,595072471.2602,90.8283
2020-08-10,Chainlink,1965617197.6298,2020-08-11,1621590152.8146,17.5022
2020-08-10,Cosmos,356003398.3997,2020-08-11,227937900.0803,35.9731
2020-08-10,Crypto.com Coin,74269885.81,2020-08-11,74736864.6497,0.6288
2020-08-10,Dogecoin,68038180.9449,2020-08-11,78539442.2806,15.4344
2020-08-10,EOS,2882321248.4564,2020-08-11,2986817654.353,3.6254
2020-08-10,Ethereum,11685827893.4464,2020-08-11,12792218736.9704,9.4678
2020-08-10,IOTA,44262825.9657,2020-08-11,80318198.6078,81.4575
2020-08-10,Litecoin,2247183310.2845,2020-08-11,2754950222.316,22.5957
2020-08-10,Monero,89731157.0165,2020-08-11,167105849.4625,86.2295
2020-08-10,NEM,14008335.9422,2020-08-11,49514025.249,253.4611
2020-08-10,Solana,22863250.6335,2020-08-11,36356155.1836,59.0157
2020-08-10,Stellar,235437879.7871,2020-08-11,531368378.7879,125.6937
2020-08-10,Tether,36347245627.505,2020-08-11,39924390806.3249,9.8416
2020-08-10,TRON,596055236.7625,2020-08-11,806259540.1081,35.2659
2020-08-10,USD Coin,405468662.949,2020-08-11,421389773.974,3.9266
2020-08-10,Wrapped Bitcoin,1858365.32,2020-08-11,2278006.8492,22.5812
2020-08-10,XRP,2108627559.9328,2020-08-11,4542499150.1626,115.4244
2020-08-11,Binance Coin,310846749.4199,2020-08-12,256078366.2413,17.6191
2020-08-11,Bitcoin,27039782639.9113,2020-08-12,25064548486.4884,7.3049
2020-08-11,Cardano,595072471.2602,2020-08-12,434540366.7588,26.9769
2020-08-11,Chainlink,1621590152.8146,2020-08-12,2657494079.5701,63.882
2020-08-11,Cosmos,227937900.0803,2020-08-12,360566166.4389,58.1861
2020-08-11,Crypto.com Coin,74736864.6497,2020-08-12,71250137.9421,4.6653
2020-08-11,Dogecoin,78539442.2806,2020-08-12,70865884.5673,9.7703
2020-08-11,EOS,2986817654.353,2020-08-12,2355373644.7634,21.141
2020-08-11,Ethereum,12792218736.9704,2020-08-12,12408772745.1829,2.9975
2020-08-11,IOTA,80318198.6078,2020-08-12,45902197.704,42.8496
2020-08-11,Litecoin,2754950222.316,2020-08-12,2450391467.4598,11.055
2020-08-11,Monero,167105849.4625,2020-08-12,69702888.53,58.2882
2020-08-11,NEM,49514025.249,2020-08-12,13349310.9421,73.0393
2020-08-11,Solana,36356155.1836,2020-08-12,28461706.5887,21.7142
2020-08-11,Stellar,531368378.7879,2020-08-12,223009012.4932,58.0312
2020-08-11,Tether,39924390806.3249,2020-08-12,38419235280.8632,3.77
2020-08-11,TRON,806259540.1081,2020-08-12,477942728.6574,40.721
2020-08-11,USD Coin,421389773.974,2020-08-12,402384827.3192,4.5101
2020-08-11,Wrapped Bitcoin,2278006.8492,2020-08-12,2396288.5833,5.1923
2020-08-11,XRP,4542499150.1626,2020-08-12,2001506678.5352,55.9382
2020-08-12,Binance Coin,256078366.2413,2020-08-13,299981375.6662,17.1444
2020-08-12,Bitcoin,25064548486.4884,2020-08-13,27522199497.2324,9.8053
2020-08-12,Cardano,434540366.7588,2020-08-13,470617782.0603,8.3024
2020-08-12,Chainlink,2657494079.5701,2020-08-13,3691726916.5454,38.9176
2020-08-12,Cosmos,360566166.4389,2020-08-13,485820620.925,34.7383
2020-08-12,Crypto.com Coin,71250137.9421,2020-08-13,72126751.4385,1.2303
2020-08-12,Dogecoin,70865884.5673,2020-08-13,73302994.4595,3.439
2020-08-12,EOS,2355373644.7634,2020-08-13,2530322367.5503,7.4276
2020-08-12,Ethereum,12408772745.1829,2020-08-13,18480303525.5272,48.9293
2020-08-12,IOTA,45902197.704,2020-08-13,37128929.7559,19.113
2020-08-12,Litecoin,2450391467.4598,2020-08-13,2843622469.1624,16.0477
2020-08-12,Monero,69702888.53,2020-08-13,84264769.8099,20.8914
2020-08-12,NEM,13349310.9421,2020-08-13,10760600.4379,19.3921
2020-08-12,Solana,28461706.5887,2020-08-13,28236179.4181,0.7924
2020-08-12,Stellar,223009012.4932,2020-08-13,231325306.9936,3.7291
2020-08-12,Tether,38419235280.8632,2020-08-13,45360887996.5805,18.0682
2020-08-12,TRON,477942728.6574,2020-08-13,771131136.1528,61.3438
2020-08-12,USD Coin,402384827.3192,2020-08-13,453460225.5262,12.6932
2020-08-12,Wrapped Bitcoin,2396288.5833,2020-08-13,2722882.2942,13.6291
2020-08-12,XRP,2001506678.5352,2020-08-13,2061442814.139,2.9946
2020-08-13,Binance Coin,299981375.6662,2020-08-14,357386066.8763,19.1361
2020-08-13,Bitcoin,27522199497.2324,2020-08-14,24237958589.0645,11.9331
2020-08-13,Cardano,470617782.0603,2020-08-14,355732406.6132,24.4116
2020-08-13,Chainlink,3691726916.5454,2020-08-14,1797902763.7268,51.2991
2020-08-13,Cosmos,485820620.925,2020-08-14,355819712.3083,26.759
2020-08-13,Crypto.com Coin,72126751.4385,2020-08-14,74868949.5203,3.8019
2020-08-13,Dogecoin,73302994.4595,2020-08-14,61334639.6949,16.3272
2020-08-13,EOS,2530322367.5503,2020-08-14,2929453441.0452,15.7739
2020-08-13,Ethereum,18480303525.5272,2020-08-14,15064589987.0928,18.483
2020-08-13,IOTA,37128929.7559,2020-08-14,33308616.4957,10.2893
2020-08-13,Litecoin,2843622469.1624,2020-08-14,2476128673.9422,12.9234
2020-08-13,Monero,84264769.8099,2020-08-14,92896329.7349,10.2434
2020-08-13,NEM,10760600.4379,2020-08-14,9632437.2945,10.4842
2020-08-13,Solana,28236179.4181,2020-08-14,18427949.9773,34.7364
2020-08-13,Stellar,231325306.9936,2020-08-14,269518942.8838,16.5108
2020-08-13,Tether,45360887996.5805,2020-08-14,38417750788.8168,15.3064
2020-08-13,TRON,771131136.1528,2020-08-14,1078753054.0441,39.8923
2020-08-13,USD Coin,453460225.5262,2020-08-14,404192611.3328,10.8648
2020-08-13,Wrapped Bitcoin,2722882.2942,2020-08-14,8383305.3478,207.8835
2020-08-13,XRP,2061442814.139,2020-08-14,2246050522.8342,8.9553
2020-08-14,Binance Coin,357386066.8763,2020-08-15,269746412.3221,24.5224
2020-08-14,Bitcoin,24237958589.0645,2020-08-15,23354924400.3362,3.6432
2020-08-14,Cardano,355732406.6132,2020-08-15,343504347.5072,3.4374
2020-08-14,Chainlink,1797902763.7268,2020-08-15,2623596923.3494,45.9254
2020-08-14,Cosmos,355819712.3083,2020-08-15,194209286.9856,45.4192
2020-08-14,Crypto.com Coin,74868949.5203,2020-08-15,74145059.5478,0.9669
2020-08-14,Dogecoin,61334639.6949,2020-08-15,64309678.3282,4.8505
2020-08-14,EOS,2929453441.0452,2020-08-15,5115996830.0742,74.64
2020-08-14,Ethereum,15064589987.0928,2020-08-15,12416067894.221,17.5811
2020-08-14,IOTA,33308616.4957,2020-08-15,41108430.376,23.4168
2020-08-14,Litecoin,2476128673.9422,2020-08-15,3063536363.0748,23.7228
2020-08-14,Monero,92896329.7349,2020-08-15,76569014.1175,17.5758
2020-08-14,NEM,9632437.2945,2020-08-15,10023464.5767,4.0595
2020-08-14,Solana,18427949.9773,2020-08-15,13155762.372,28.6097
2020-08-14,Stellar,269518942.8838,2020-08-15,258271148.1757,4.1733
2020-08-14,Tether,38417750788.8168,2020-08-15,38681122091.0811,0.6855
2020-08-14,TRON,1078753054.0441,2020-08-15,836345615.1961,22.4711
2020-08-14,USD Coin,404192611.3328,2020-08-15,363887508.6369,9.9718
2020-08-14,Wrapped Bitcoin,8383305.3478,2020-08-15,6232601.9732,25.6546
2020-08-14,XRP,2246050522.8342,2020-08-15,2260353636.1614,0.6368
2020-08-18,Binance Coin,259152684.3086,2020-08-19,224754804.5885,13.2732
2020-08-18,Bitcoin,26043227671.8792,2020-08-19,24502851117.2582,5.9147
2020-08-18,Cardano,340692990.763,2020-08-19,383288760.3956,12.5027
2020-08-18,Chainlink,3107415350.9535,2020-08-19,2269980596.5822,26.9496
2020-08-18,Cosmos,178381360.9152,2020-08-19,176905066.9173,0.8276
2020-08-18,Crypto.com Coin,76482755.2339,2020-08-19,70442607.8359,7.8974
2020-08-18,Dogecoin,62570290.7957,2020-08-19,53306856.6422,14.8048
2020-08-18,EOS,2998442461.1924,2020-08-19,3371693789.5359,12.4482
2020-08-18,Ethereum,11978984078.5704,2020-08-19,13137391166.8496,9.6703
2020-08-18,IOTA,29222320.7699,2020-08-19,29519169.4155,1.0158
2020-08-18,Litecoin,3627257059.8776,2020-08-19,3345972244.255,7.7548
2020-08-18,Monero,119998363.446,2020-08-19,109367601.1215,8.8591
2020-08-18,NEM,39002394.7163,2020-08-19,23832280.8202,38.8953
2020-08-18,Solana,30350144.9436,2020-08-19,14838388.9158,51.1093
2020-08-18,Stellar,256529526.135,2020-08-19,252993404.2472,1.3784
2020-08-18,Tether,40873174065.9743,2020-08-19,40666046434.7298,0.5068
2020-08-18,TRON,1708225951.3417,2020-08-19,1532284594.2057,10.2997
2020-08-18,USD Coin,415507651.9487,2020-08-19,407521487.5693,1.922
2020-08-18,Wrapped Bitcoin,3528696.5076,2020-08-19,4281865.1808,21.3441
2020-08-18,XRP,2126503477.579,2020-08-19,2163768927.9346,1.7524
2020-08-19,Binance Coin,224754804.5885,2020-08-20,240389083.9392,6.9561
2020-08-19,Bitcoin,24502851117.2582,2020-08-20,20175242944.6744,17.6617
2020-08-19,Cardano,383288760.3956,2020-08-20,314037833.6865,18.0676
2020-08-19,Chainlink,2269980596.5822,2020-08-20,1441868240.54,36.481
2020-08-19,Cosmos,176905066.9173,2020-08-20,234862298.5651,32.7618
2020-08-19,Crypto.com Coin,70442607.8359,2020-08-20,65175000.9695,7.4779
2020-08-19,Dogecoin,53306856.6422,2020-08-20,43536655.8816,18.3282
2020-08-19,EOS,3371693789.5359,2020-08-20,2367650769.8116,29.7786
2020-08-19,Ethereum,13137391166.8496,2020-08-20,10043032427.1609,23.5538
2020-08-19,IOTA,29519169.4155,2020-08-20,22224043.6452,24.7132
2020-08-19,Litecoin,3345972244.255,2020-08-20,2801314590.8756,16.278
2020-08-19,Monero,109367601.1215,2020-08-20,153441642.8927,40.299
2020-08-19,NEM,23832280.8202,2020-08-20,16727038.9663,29.8135
2020-08-19,Solana,14838388.9158,2020-08-20,13756478.1507,7.2913
2020-08-19,Stellar,252993404.2472,2020-08-20,199755664.0952,21.0431
2020-08-19,Tether,40666046434.7298,2020-08-20,32746471324.7079,19.4747
2020-08-19,TRON,1532284594.2057,2020-08-20,925062329.6517,39.6286
2020-08-19,USD Coin,407521487.5693,2020-08-20,351261530.2953,13.8054
2020-08-19,Wrapped Bitcoin,4281865.1808,2020-08-20,4313649.6525,0.7423
2020-08-19,XRP,2163768927.9346,2020-08-20,1749934411.9533,19.1256
2020-08-20,Binance Coin,240389083.9392,2020-08-21,245533836.4872,2.1402
2020-08-20,Bitcoin,20175242944.6744,2020-08-21,23762425998.9504,17.7801
2020-08-20,Cardano,314037833.6865,2020-08-21,363034924.3461,15.6023
2020-08-20,Chainlink,1441868240.54,2020-08-21,2545002567.3039,76.5073
2020-08-20,Cosmos,234862298.5651,2020-08-21,250034249.341,6.4599
2020-08-20,Crypto.com Coin,65175000.9695,2020-08-21,202365149.0817,210.495
2020-08-20,Dogecoin,43536655.8816,2020-08-21,60621267.7767,39.2419
2020-08-20,EOS,2367650769.8116,2020-08-21,3522494002.9975,48.7759
2020-08-20,Ethereum,10043032427.1609,2020-08-21,11781796374.0018,17.3131
2020-08-20,IOTA,22224043.6452,2020-08-21,50773913.2362,128.4639
2020-08-20,Litecoin,2801314590.8756,2020-08-21,2911090514.9797,3.9187
2020-08-20,Monero,153441642.8927,2020-08-21,173157305.6333,12.849
2020-08-20,NEM,16727038.9663,2020-08-21,32799058.9229,96.0841
2020-08-20,Solana,13756478.1507,2020-08-21,11796735.6332,14.246
2020-08-20,Stellar,199755664.0952,2020-08-21,267403131.9604,33.8651
2020-08-20,Tether,32746471324.7079,2020-08-21,41215985711.3832,25.8639
2020-08-20,TRON,925062329.6517,2020-08-21,901541907.4012,2.5426
2020-08-20,USD Coin,351261530.2953,2020-08-21,402846712.9829,14.6857
2020-08-20,Wrapped Bitcoin,4313649.6525,2020-08-21,3085286.546,28.4762
2020-08-20,XRP,1749934411.9533,2020-08-21,1833818565.8727,4.7936
2020-08-21,Binance Coin,245533836.4872,2020-08-22,208053380.6501,15.2649
2020-08-21,Bitcoin,23762425998.9504,2020-08-22,20224191305.9585,14.89
2020-08-21,Cardano,363034924.3461,2020-08-22,296099193.8125,18.4378
2020-08-21,Chainlink,2545002567.3039,2020-08-22,1966563137.272,22.7284
2020-08-21,Cosmos,250034249.341,2020-08-22,288906284.4507,15.5467
2020-08-21,Crypto.com Coin,202365149.0817,2020-08-22,112921922.273,44.1989
2020-08-21,Dogecoin,60621267.7767,2020-08-22,44884851.5547,25.9586
2020-08-21,EOS,3522494002.9975,2020-08-22,2362958019.8138,32.918
2020-08-21,Ethereum,11781796374.0018,2020-08-22,10131847985.2902,14.0042
2020-08-21,IOTA,50773913.2362,2020-08-22,28412050.6517,44.042
2020-08-21,Litecoin,2911090514.9797,2020-08-22,2317942995.7921,20.3754
2020-08-21,Monero,173157305.6333,2020-08-22,96380021.1738,44.3396
2020-08-21,NEM,32799058.9229,2020-08-22,38151541.3537,16.319
2020-08-21,Polkadot,49313136.8252,2020-08-22,485801095.8458,885.1353
2020-08-21,Solana,11796735.6332,2020-08-22,10296804.8196,12.7148
2020-08-21,Stellar,267403131.9604,2020-08-22,206985738.825,22.5941
2020-08-21,Tether,41215985711.3832,2020-08-22,32892342495.0802,20.1952
2020-08-21,TRON,901541907.4012,2020-08-22,871932825.059,3.2843
2020-08-21,USD Coin,402846712.9829,2020-08-22,336278906.9207,16.5244
2020-08-21,Wrapped Bitcoin,3085286.546,2020-08-22,6268310.4365,103.1679
2020-08-21,XRP,1833818565.8727,2020-08-22,1417207521.7848,22.7182
2020-08-25,Binance Coin,234877041.414,2020-08-26,255812853.9381,8.9135
2020-08-25,Bitcoin,26301509931.9274,2020-08-26,22466660957.6266,14.5803
2020-08-25,Cardano,431857368.8113,2020-08-26,314761939.164,27.1144
2020-08-25,Chainlink,1396339666.8969,2020-08-26,1323937547.1632,5.1851
2020-08-25,Cosmos,775432822.9917,2020-08-26,543449709.2593,29.9166
